UTIME,AFFORDANCE_PLUS_BASE_OVERWRITE0,AFFORDANCE_PLUS_BOT_OVERWRITE1,CAMERALEFT_TX0,CAMERA_LHANDLEFT_TX0,CAMERA_RHANDLEFT_TX0,COMMITTED_FOOTSTEP_PLAN1,COMMITTED_GRASP_SEED1,COMMITTED_ROBOT_PLAN1,CONTROLLER_STATUS0,DATA_REQUEST1,DESIRED_NECK_PITCH1,DRC_DRIVING_CONTROL_STATUS0,DRIVING_CONTROLLER_COMMAND1,DRIVING_CONTROLLER_COMMAND_VALUES0,EST_ROBOT_STATE0,FREQUENCY_LCM0,GAZE_COMMAND1,MAP_CATALOG0,MAP_CLOUD0,MAP_COMMAND1,MAP_DEPTH0,MAP_MACRO1,MAP_OCTREE0,MAP_REQUEST1,NAV_GOAL_TIMED1,OBJECT_BEARING0,PMD_INFO0,PMD_ORDERS1,ROBOT_UTIME0,SENSOR_REQUEST1,SYSTEM_STATUS0,TLD_OBJECT_ROI1,TLD_OBJECT_ROI_RESULT0,TRACKER_COMMAND1,VRC_SCORE0
1369884998325228,0,0,133980,0,0,2268,0,0,115662,462,0,0,0,0,472692,48514,0,0,0,0,238525,0,0,0,0,0,101252,38345,27340,0,5965,0,0,0,10696
1369884999325300,0,0,133980,0,0,2268,0,0,115736,462,0,0,0,0,473068,48514,0,0,0,0,238525,0,0,0,0,0,101252,38345,27360,0,5965,0,0,0,10696
1369885000325599,0,0,133980,0,0,2268,0,0,115847,462,0,0,0,0,473350,48514,0,0,0,0,238525,0,0,0,0,0,101252,38345,27380,0,5965,0,0,0,10696
1369885001325242,0,0,133980,0,0,2268,0,0,115921,462,0,0,0,0,473726,48641,0,0,0,0,238525,0,0,0,0,0,101268,38345,27400,0,5965,0,0,0,10696
1369885002325594,0,0,133980,0,0,2268,0,0,115995,462,0,0,0,0,474102,48641,0,0,0,0,238525,0,0,0,0,0,101268,38345,27420,0,5965,0,0,0,10696
1369885003325368,0,0,133980,0,0,2268,0,0,116106,462,0,0,0,0,474478,48768,0,0,0,0,238525,0,0,0,0,0,101268,38345,27440,0,5965,0,0,0,10752
1369885004326121,0,0,133980,0,0,2268,0,0,116180,462,0,0,0,0,474854,48768,0,0,0,0,238525,0,0,0,0,0,101268,38345,27460,0,5965,0,0,0,10752
1369885005325951,0,0,133980,0,0,2268,0,0,116291,462,0,0,0,0,475136,48768,0,0,0,0,238525,0,0,0,0,0,101268,38345,27480,0,5965,0,0,0,10752
1369885006325992,0,0,133980,0,0,2268,0,0,116365,462,0,0,0,0,475512,48895,0,0,0,0,238525,0,0,0,0,0,101284,38345,27500,0,5965,0,0,0,10752
1369885007325168,0,0,133980,0,0,2268,0,0,116439,462,0,0,0,0,475888,48895,0,0,0,0,238525,0,0,0,0,0,101284,38345,27520,0,5965,0,0,0,10752
1369885008325541,0,0,133980,0,0,2268,0,0,116550,462,0,0,0,0,476264,49022,0,0,0,0,238525,0,0,0,0,0,101284,38345,27540,0,5965,0,0,0,10808
1369885009325159,0,0,133980,0,0,2268,0,0,116624,462,0,0,0,0,476546,49022,0,0,0,0,238525,0,0,0,0,0,101284,38345,27560,0,5965,0,0,0,10808
1369885010325361,0,0,133980,0,0,2268,0,0,116735,462,0,0,0,0,476922,49022,0,0,0,0,238525,0,0,0,0,0,101284,38345,27580,0,5965,0,0,0,10808
1369885011325518,0,0,133980,0,0,2268,0,0,116809,462,0,0,0,0,477298,49149,0,0,0,0,238525,0,0,0,0,0,101300,38345,27600,0,5965,0,0,0,10808
1369885012325275,0,0,133980,0,0,2268,0,0,116883,462,0,0,0,0,477674,49149,0,0,0,0,238525,0,0,0,0,0,101300,38345,27620,0,5965,0,0,0,10808
1369885013325681,0,0,133980,0,0,2268,0,0,116994,462,0,0,0,0,477956,49276,0,0,0,0,238525,0,0,0,0,0,101300,38345,27640,0,5965,0,0,0,10864
1369885014325887,0,0,133980,0,0,2268,0,0,117068,462,0,0,0,0,478332,49276,0,0,0,0,238525,0,0,0,0,0,101300,38345,27660,0,5965,0,0,0,10864
1369885015325631,0,0,133980,0,0,2268,0,0,117142,462,0,0,0,0,478708,49276,0,0,0,0,238525,0,0,0,0,0,101300,38345,27680,0,5965,0,0,0,10864
1369885016325451,0,0,133980,0,0,2268,0,0,117253,462,0,0,0,0,479084,49403,0,0,0,0,238525,0,0,0,0,0,101316,38345,27700,0,5965,0,0,0,10864
1369885017326067,0,0,133980,0,0,2268,0,0,117327,462,0,0,0,0,479460,49403,0,0,0,0,238525,0,0,0,0,0,101316,38345,27720,0,5965,0,0,0,10864
1369885018325022,0,0,133980,0,0,2268,0,0,117438,462,0,0,0,0,479742,49530,0,0,0,0,238525,0,0,0,0,0,101316,38345,27740,0,5965,0,0,0,10920
1369885019325782,0,0,133980,0,0,2268,0,0,117512,462,0,0,0,0,480118,49530,0,0,0,0,238525,0,0,0,0,0,101316,38345,27760,0,5965,0,0,0,10920
1369885020324917,0,0,133980,0,0,2268,0,0,117586,462,0,0,0,0,480494,49530,0,0,0,0,238525,0,0,0,0,0,101316,38345,27780,0,5965,0,0,0,10920
1369885021325395,0,0,133980,0,0,2268,0,0,117697,462,0,0,0,0,480870,49657,0,0,0,0,238525,0,0,0,0,0,101332,38345,27800,0,5965,0,0,0,10920
1369885022325862,0,0,133980,0,0,2268,0,0,117771,462,0,0,0,0,481246,49657,0,0,0,0,238525,0,0,0,0,0,101332,38345,27820,0,5965,0,0,0,10920
1369885023325514,0,0,133980,0,0,2268,0,0,117845,462,0,0,0,0,481528,49784,0,0,0,0,238525,0,0,0,0,0,101332,38345,27840,0,5965,0,0,0,10976
1369885024325775,0,0,133980,0,0,2268,0,0,117956,462,0,0,0,0,481904,49784,0,0,0,0,238525,0,0,0,0,0,101332,38345,27860,0,5965,0,0,0,10976
1369885025325656,0,0,133980,0,0,2268,0,0,118030,462,0,0,0,0,482280,49784,0,0,0,0,238525,0,0,0,0,0,101332,38345,27880,0,5965,0,0,0,10976
1369885026325827,0,0,133980,0,0,2268,0,0,118141,462,0,0,0,0,482656,49911,0,0,0,0,238525,0,0,0,0,0,101348,38345,27900,0,5965,0,0,0,10976
1369885027325721,0,0,133980,0,0,2268,0,0,118215,462,0,0,0,0,483032,49911,0,0,0,0,238525,0,0,0,0,0,101348,38345,27920,0,5965,0,0,0,10976
1369885028325381,0,0,133980,0,0,2268,0,0,118289,462,0,0,0,0,483408,50038,0,0,0,0,238525,0,0,0,0,0,101348,38345,27940,0,5965,0,0,0,11032
1369885029325382,0,0,133980,0,0,2268,0,0,118400,462,0,0,0,0,483690,50038,0,0,0,0,238525,0,0,0,0,0,101348,38345,27960,0,5965,0,0,0,11032
1369885030325121,0,0,133980,0,0,2268,0,0,118474,462,0,0,0,0,484066,50038,0,0,0,0,238525,0,0,0,0,0,101348,38345,27980,0,5965,0,0,0,11032
1369885031325415,0,0,133980,0,0,2268,0,0,118548,462,0,0,0,0,484442,50165,0,0,0,0,238525,0,0,0,0,0,101364,38345,28000,0,5965,0,0,0,11032
1369885032324955,0,0,133980,0,0,2268,0,0,118659,462,0,0,0,0,484818,50165,0,0,0,0,238525,0,0,0,0,0,101364,38345,28020,0,5965,0,0,0,11032
1369885033325106,0,0,133980,0,0,2268,0,0,118733,462,0,0,0,0,485194,50292,0,0,0,0,238525,0,0,0,0,0,101364,38345,28040,0,5965,0,0,0,11088
1369885034324998,0,0,133980,0,0,2587,0,0,118807,462,0,0,0,0,485476,50292,0,0,0,0,238525,0,0,0,0,0,101364,38345,28060,0,6035,0,0,0,11088
1369885035325853,0,0,133980,0,0,2587,0,0,118918,462,0,0,0,0,485852,50292,0,0,0,0,238525,0,0,0,0,0,101364,38345,28080,0,6035,0,0,0,11088
1369885036325031,0,0,133980,0,0,2587,0,0,118992,462,0,0,0,0,486228,50419,0,0,0,0,238525,0,0,0,0,0,101380,38345,28100,0,6035,0,0,0,11088
1369885037325321,0,0,133980,0,0,2587,0,0,119066,462,0,0,0,0,486604,50419,0,0,0,0,238525,0,0,0,0,0,101380,38345,28120,0,6035,0,0,0,11088
1369885038325393,0,0,133980,0,0,2587,0,0,119177,462,0,0,0,0,486886,50419,0,0,0,0,238525,0,0,0,0,0,101380,38345,28140,0,6035,0,0,0,11088
1369885039325008,0,0,133980,0,0,2587,0,0,119251,462,0,0,0,0,487262,50546,0,0,0,0,238525,0,0,0,0,0,101380,38345,28160,0,6098,0,0,0,11144
1369885040325710,0,0,133980,0,0,2587,0,0,119362,462,0,0,0,0,487638,50546,0,0,0,0,238525,0,0,0,0,0,101380,38345,28180,0,6098,0,0,0,11144
1369885041325372,0,0,133980,0,0,2587,0,0,119436,462,0,0,0,0,488014,50673,0,0,0,0,238525,0,0,0,0,0,101396,38345,28200,0,6098,0,0,0,11144
1369885042325209,0,0,133980,0,0,2587,0,0,119510,462,0,0,0,0,488390,50673,0,0,0,0,238525,0,0,0,0,0,101396,38345,28220,0,6098,0,0,0,11144
1369885043325256,0,0,133980,0,0,2587,0,0,119621,462,0,0,0,0,488672,50673,0,0,0,0,238525,0,0,0,0,0,101396,38345,28240,0,6310,0,0,0,11144
1369885044325845,0,0,133980,0,0,2587,0,0,119695,462,0,0,0,0,489048,50800,0,0,0,0,238525,0,0,0,0,0,101396,38345,28260,0,6503,0,0,0,11200
1369885045325070,0,0,133980,0,0,2587,0,0,119806,462,0,0,0,0,489424,50800,0,0,0,0,238525,0,0,0,0,0,101396,38345,28280,0,6503,0,0,0,11200
1369885046325510,0,0,133980,0,0,2587,0,0,119880,462,0,0,0,0,489800,50927,0,0,0,0,238525,0,0,0,0,0,101412,38345,28300,0,6503,0,0,0,11200
1369885047325380,0,0,133980,0,0,2587,0,0,119954,462,0,0,0,0,490176,50927,0,0,0,0,238525,0,0,0,0,0,101412,38345,28320,0,6503,0,0,0,11200
1369885048325919,0,0,133980,0,0,2587,0,0,120065,462,0,0,0,0,490458,50927,0,0,0,0,238525,0,0,0,0,0,101412,38345,28340,0,6503,0,0,0,11200
1369885049324988,0,0,133980,0,0,2587,0,0,120139,462,0,0,0,0,490834,51054,0,0,0,0,238525,0,0,0,0,0,101412,38345,28360,0,6503,0,0,0,11256
1369885050325516,0,0,133980,0,0,2587,0,0,120213,462,0,0,0,0,491210,51054,0,0,0,0,238525,0,0,0,0,0,101412,38345,28380,0,6503,0,0,0,11256
1369885051325207,0,0,133980,0,0,2587,0,0,120324,462,0,0,0,0,491586,51181,0,0,0,0,238525,0,0,0,0,0,101428,38345,28400,0,6503,0,0,0,11256
1369885052325562,0,0,133980,0,0,2587,0,0,120398,462,0,0,0,0,491962,51181,0,0,0,0,238525,0,0,0,0,0,101428,38345,28420,0,6503,0,0,0,11256
1369885053325478,0,0,133980,0,0,2587,0,0,120472,462,0,0,0,0,492244,51181,0,0,0,0,238525,0,0,0,0,0,101428,38345,28440,0,6503,0,0,0,11256
1369885054325888,0,0,133980,0,0,2587,0,0,120583,462,0,0,0,0,492620,51308,0,0,0,0,238525,0,0,0,0,0,101428,38345,28460,0,6503,0,0,0,11312
1369885055325105,0,0,133980,0,0,2587,0,0,120657,462,0,0,0,0,492996,51308,0,0,0,0,238525,0,0,0,0,0,101428,38345,28480,0,6503,0,0,0,11312
1369885056325220,0,0,133980,0,0,2587,0,0,120768,462,0,0,0,0,493372,51435,0,0,0,0,238525,0,0,0,0,0,101444,38345,28500,0,6503,0,0,0,11312
1369885057325517,0,0,133980,0,0,2587,0,0,120842,462,0,0,0,0,493748,51435,0,0,0,0,238525,0,0,0,0,0,101444,38345,28520,0,6503,0,0,0,11312
1369885058325282,0,0,133980,0,0,2587,0,0,120916,462,0,0,0,0,494124,51435,0,0,0,0,238525,0,0,0,0,0,101444,38345,28540,0,6503,0,0,0,11312
1369885059325921,0,0,133980,0,0,2587,0,0,121027,462,0,0,0,0,494406,51562,0,0,0,0,238525,0,0,0,0,0,101444,38345,28560,0,6503,0,0,0,11368
1369885060326134,0,0,133980,0,0,2587,0,0,121101,462,0,0,0,0,494782,51562,0,0,0,0,238525,0,0,0,0,0,101444,38345,28580,0,6503,0,0,0,11368
1369885061325503,0,0,133980,0,0,2587,0,0,121175,462,0,0,0,0,495158,51689,0,0,0,0,238525,0,0,0,0,0,101460,38345,28600,0,6503,0,0,0,11368
1369885062325579,0,0,133980,0,0,2587,0,0,121286,462,0,0,0,0,495534,51689,0,0,0,0,238525,0,0,0,0,0,101460,38345,28620,0,6503,0,0,0,11368
1369885063325823,0,0,133980,0,0,2587,0,0,121360,462,0,0,0,0,495910,51689,0,0,0,0,238525,0,0,0,0,0,101460,38345,28640,0,6503,0,0,0,11368
1369885064324984,0,0,133980,0,0,2587,0,0,121434,462,0,0,0,0,496192,51816,0,0,0,0,238525,0,0,0,0,0,101460,38345,28660,0,6503,0,0,0,11424
1369885065325889,0,0,133980,0,0,2587,0,0,121545,462,0,0,0,0,496568,51816,0,0,0,0,238525,0,0,0,0,0,101460,38345,28680,0,6503,0,0,0,11424
1369885066325385,0,0,133980,0,0,2587,0,0,121619,462,0,0,0,0,496944,51943,0,0,0,0,238525,0,0,0,0,0,101476,38345,28700,0,6503,0,0,0,11424
1369885067325536,0,0,133980,0,0,2587,0,0,121693,462,0,0,0,0,497320,51943,0,0,0,0,238525,0,0,0,0,0,101476,38345,28720,0,6503,0,0,0,11424
1369885068326097,0,0,133980,0,0,2587,0,0,121804,462,0,0,0,0,497602,51943,0,0,0,0,238525,0,0,0,0,0,101476,38345,28740,0,6503,0,0,0,11424
1369885069325323,0,0,133980,0,0,2587,0,0,121878,462,0,0,0,0,497978,52070,0,0,0,0,238525,0,0,0,0,0,101476,38345,28760,0,6503,0,0,0,11480
1369885070325513,0,0,133980,0,0,2587,0,0,121989,462,0,0,0,0,498354,52070,0,0,0,0,238525,0,0,0,0,0,101476,38345,28780,0,6503,0,0,0,11480
1369885071325853,0,0,133980,0,0,2587,0,0,122063,462,0,0,0,0,498730,52070,0,0,0,0,238525,0,0,0,0,0,101492,38345,28800,0,6503,0,0,0,11480
1369885072325099,0,0,133980,0,0,2587,0,0,122137,462,0,0,0,0,499106,52197,0,0,0,0,238525,0,0,0,0,0,101492,38345,28820,0,6698,0,0,0,11480
1369885073325930,0,0,133980,0,0,2587,0,0,122248,462,0,0,0,0,499482,52197,0,0,0,0,238525,0,0,0,0,0,101492,38345,28840,0,6698,0,0,0,11480
1369885074325076,0,0,133980,0,0,2587,0,0,122322,462,0,0,0,0,499764,52324,0,0,0,0,238525,0,0,0,0,0,101492,38345,28860,0,6698,0,0,0,11536
1369885075325845,0,0,133980,0,0,2587,0,0,122396,462,0,0,0,0,500140,52324,0,0,0,0,238525,0,0,0,0,0,101492,38345,28880,0,6698,0,0,0,11536
1369885076324997,0,0,133980,0,0,2587,0,0,122507,462,0,0,0,0,500516,52324,0,0,0,0,238525,0,0,0,0,0,101508,38345,28900,0,6698,0,0,0,11536
1369885077325175,0,0,133980,0,0,2587,0,0,122581,489,0,0,0,0,500892,52451,0,0,0,0,238525,0,0,0,0,0,101508,38345,28920,0,6698,0,0,0,11536
1369885078325992,0,0,141085,0,0,2587,0,0,122655,489,0,0,0,0,501268,52451,0,0,0,0,269990,0,0,0,0,0,101508,38345,28940,0,6698,0,0,0,11536
1369885079326129,0,0,141085,0,0,2587,0,0,122766,489,0,0,0,0,501644,52578,0,0,0,0,269990,0,0,0,0,0,101508,38345,28960,0,6698,0,0,0,11592
1369885080325903,0,0,141085,0,0,2587,0,0,122840,489,0,0,0,0,501926,52578,0,0,0,0,269990,0,0,0,0,0,101508,38345,28980,0,6698,0,0,0,11592
1369885081325235,0,0,141085,0,0,2587,0,0,122914,489,0,0,0,0,502302,52578,0,0,0,0,269990,0,0,0,0,0,101524,38345,29000,0,6698,0,0,0,11592
1369885082325896,0,0,141085,0,0,2587,0,0,123025,489,0,0,0,0,502678,52705,0,0,0,0,269990,0,0,0,0,0,101524,38345,29020,0,6698,0,0,0,11592
1369885083325067,0,0,141085,0,0,2587,0,0,123099,489,0,0,0,0,503054,52705,0,0,0,0,269990,0,0,0,0,0,101524,38345,29040,0,6698,0,0,0,11592
1369885084325556,0,0,141085,0,0,2587,0,0,123210,489,0,0,0,0,503336,52832,0,0,0,0,269990,0,0,0,0,0,101524,38345,29060,0,6698,0,0,0,11648
1369885085325056,0,0,141085,0,0,2587,0,0,123284,489,0,0,0,0,503712,52832,0,0,0,0,269990,0,0,0,0,0,101524,38345,29080,0,6698,0,0,0,11648
1369885086325736,0,0,148190,0,0,2587,0,0,123358,516,0,0,0,0,504088,52832,0,0,0,0,301455,0,0,0,0,0,101540,38345,29100,0,6698,0,0,0,11648
1369885087325779,0,0,155295,0,0,2587,0,0,123469,543,0,0,0,0,504464,52959,0,0,0,0,332920,0,0,0,0,0,101540,38345,29120,0,6698,0,0,0,11648
1369885088326003,0,0,162400,0,0,2587,0,0,123543,570,0,0,0,0,504746,52959,0,0,0,0,364385,0,0,0,0,0,101540,38345,29140,0,6698,0,0,0,11648
1369885089325985,0,0,162400,0,0,2587,0,0,123617,570,0,0,0,0,505122,53086,0,0,0,0,364385,0,0,0,0,0,101540,38345,29160,0,6698,0,0,0,11704
1369885090325532,0,0,162400,0,0,2587,0,0,123728,570,0,0,0,0,505498,53086,0,0,0,0,364385,0,0,0,0,0,101540,38345,29180,0,6698,0,0,0,11704
1369885091326146,0,0,162400,0,0,2587,0,0,123802,570,0,0,0,0,505874,53086,0,0,0,0,364385,0,0,0,0,0,101556,38345,29200,0,6698,0,0,0,11704
1369885092324973,0,0,162400,0,0,2587,0,0,123913,570,0,0,0,0,506250,53213,0,0,0,0,364385,0,0,0,0,0,101556,38345,29220,0,6698,0,0,0,11704
1369885093325232,0,0,162400,0,0,2587,0,0,123987,570,0,0,0,0,506626,53213,0,0,0,0,364385,0,0,0,0,0,101556,38345,29240,0,6698,0,0,0,11704
1369885094325798,0,0,169505,0,0,2587,0,0,124061,597,0,0,0,0,506908,53340,0,0,0,0,394835,0,0,0,0,0,101556,38345,29260,0,6698,0,0,0,11760
1369885095325213,0,0,169505,0,0,2587,0,0,124172,597,0,0,0,0,507284,53340,0,0,0,0,394835,0,0,0,0,0,101556,38345,29280,0,6698,0,0,0,11760
1369885096325560,0,0,169505,0,0,2587,0,0,124246,597,0,0,0,0,507660,53340,0,0,0,0,394835,0,0,0,0,0,101572,38345,29300,0,6698,0,0,0,11760
1369885097324937,0,0,169505,0,0,2587,0,0,124320,597,0,0,0,0,508036,53467,0,0,0,0,394835,0,0,0,0,0,101572,38345,29320,0,6698,0,0,0,11760
1369885098325261,0,0,169505,0,0,2587,0,0,124431,597,0,0,0,0,508412,53467,0,0,0,0,394835,0,0,0,0,0,101572,38345,29340,0,6698,0,0,0,11760
1369885099325736,0,0,169505,0,0,2587,0,0,124505,597,0,0,0,0,508788,53467,0,0,0,0,394835,0,0,0,0,0,101572,38345,29360,0,6698,0,0,0,11760
1369885100325796,0,0,169505,0,0,2587,0,0,124616,597,0,0,0,0,509070,53594,0,0,0,0,394835,0,0,0,0,0,101572,38345,29380,0,6698,0,0,0,11816
1369885101325612,0,0,169505,0,0,2587,0,0,124690,597,0,0,0,0,509446,53594,0,0,0,0,394835,0,0,0,0,0,101588,38345,29400,0,6698,0,0,0,11816
1369885102325429,0,0,169505,0,0,2587,0,0,124764,597,0,0,0,0,509822,53721,0,0,0,0,394835,0,0,0,0,0,101588,38345,29420,0,6698,0,0,0,11816
1369885103324997,0,0,169505,0,0,2587,0,0,124875,597,0,0,0,0,510198,53721,0,0,0,0,394835,0,0,0,0,0,101588,38345,29440,0,6698,0,0,0,11816
1369885104325479,0,0,169505,0,0,2587,0,0,124949,597,0,0,0,0,510574,53721,0,0,0,0,394835,0,0,0,0,0,101588,38345,29460,0,6698,0,0,0,11816
1369885105325748,0,0,169505,0,0,2587,0,0,125023,597,0,0,0,0,510856,53848,0,0,0,0,394835,0,0,0,0,0,101588,38345,29480,0,6698,0,0,0,11872
1369885106325480,0,0,169505,0,0,2587,0,0,125134,597,0,0,0,0,511232,53848,0,0,0,0,394835,0,0,0,0,0,101604,38345,29500,0,6698,0,0,0,11872
1369885107325263,0,0,169505,0,0,2587,0,0,125208,597,0,0,0,0,511608,53975,0,0,0,0,394835,0,0,0,0,0,101604,38345,29520,0,6698,0,0,0,11872
1369885108325748,0,0,169505,0,0,2587,0,0,125282,597,0,0,0,0,511984,53975,0,0,0,0,394835,0,0,0,0,0,101604,38345,29540,0,6698,0,0,0,11872
1369885109325205,0,0,169505,0,0,2587,0,0,125393,597,0,0,0,0,512266,53975,0,0,0,0,394835,0,0,0,0,0,101604,38345,29560,0,6698,0,0,0,11872
1369885110325420,0,0,169505,0,0,2587,0,0,125467,597,0,0,0,0,512642,54102,0,0,0,0,394835,0,0,0,0,0,101604,38345,29580,0,6698,0,0,0,11928
1369885111326107,0,0,169505,0,0,2587,0,0,125541,597,0,0,0,0,513018,54102,0,0,0,0,394835,0,0,0,0,0,101620,38345,29600,0,6698,0,0,0,11928
1369885112325757,0,0,169505,0,0,2587,0,0,125652,597,0,0,0,0,513394,54229,0,0,0,0,394835,0,0,0,0,0,101620,38345,29620,0,6698,0,0,0,11928
1369885113326259,0,0,169505,0,0,2587,0,0,125726,597,0,0,0,0,513770,54229,0,0,0,0,394835,0,0,0,0,0,101620,38345,29640,0,6698,0,0,0,11928
1369885114325879,0,0,176610,0,0,2587,0,0,125837,624,0,0,0,0,514052,54229,0,0,0,0,425285,0,0,0,0,0,101620,38345,29660,0,6698,0,0,0,11928
1369885115325519,0,0,176610,0,0,2587,0,0,125911,624,0,0,0,0,514428,54356,0,0,0,0,425285,0,0,0,0,0,101620,38345,29680,0,6698,0,0,0,11984
1369885116325882,0,0,176610,0,0,2587,0,0,125985,624,0,0,0,0,514804,54356,0,0,0,0,425285,0,0,0,0,0,101636,38345,29700,0,6698,0,0,0,11984
1369885117325017,0,0,176610,0,0,2587,0,0,126096,624,0,0,0,0,515180,54483,0,0,0,0,425285,0,0,0,0,0,101636,38345,29720,0,6698,0,0,0,11984
1369885118325189,0,0,176610,0,0,2587,0,0,126170,624,0,0,0,0,515556,54483,0,0,0,0,425285,0,0,0,0,0,101636,38345,29740,0,6698,0,0,0,11984
1369885119326092,0,0,176610,0,0,2587,0,0,126281,624,0,0,0,0,515932,54483,0,0,0,0,425285,0,0,0,0,0,101636,38345,29760,0,6698,0,0,0,11984
1369885120325898,0,0,176610,0,0,2587,0,0,126355,624,0,0,0,0,516214,54610,0,0,0,0,425285,0,0,0,0,0,101636,38345,29780,0,6698,0,0,0,12040
1369885121325117,0,0,176610,0,0,2587,0,0,126429,624,0,0,0,0,516590,54610,0,0,0,0,425285,0,0,0,0,0,101652,38345,29800,0,6698,0,0,0,12040
1369885122325327,0,0,176610,0,0,2587,0,0,126503,624,0,0,0,0,516966,54737,0,0,0,0,425285,0,0,0,0,0,101652,38345,29820,0,6698,0,0,0,12040
1369885123325642,0,0,176610,0,0,2587,0,0,126614,624,0,0,0,0,517342,54737,0,0,0,0,425285,0,0,0,0,0,101652,38345,29840,0,6698,0,0,0,12040
1369885124324950,0,0,176610,0,0,2587,0,0,126688,624,0,0,0,0,517718,54737,0,0,0,0,425285,0,0,0,0,0,101652,38345,29860,0,6698,0,0,0,12040
1369885125325877,0,0,176610,0,0,2587,0,0,126799,624,0,0,0,0,518000,54864,0,0,0,0,425285,0,0,0,0,0,101652,38345,29880,0,6698,0,0,0,12096
1369885126325508,0,0,176610,0,0,2587,0,0,126873,624,0,0,0,0,518376,54864,0,0,0,0,425285,0,0,0,0,0,101668,38345,29900,0,6698,0,0,0,12096
1369885127325285,0,0,176610,0,0,2587,0,0,126947,624,0,0,0,0,518752,54864,0,0,0,0,425285,0,0,0,0,0,101668,38345,29920,0,6698,0,0,0,12096
1369885128325874,0,0,176610,0,0,2587,0,0,127058,624,0,0,0,0,519128,54991,0,0,0,0,425285,0,0,0,0,0,101668,38345,29940,0,6698,0,0,0,12096
1369885129325035,0,0,176610,0,0,2587,0,0,127132,624,0,0,0,0,519504,54991,0,0,0,0,425285,0,0,0,0,0,101668,38345,29960,0,6698,0,0,0,12096
1369885130325588,0,0,176610,0,0,2587,0,0,127206,624,0,0,0,0,519786,55118,0,0,0,0,425285,0,0,0,0,0,101668,38345,29980,0,6698,0,0,0,12152
1369885131325776,0,0,176610,0,0,2587,0,0,127317,624,0,0,0,0,520162,55118,0,0,0,0,425285,0,0,0,0,0,101684,38345,30000,0,6698,0,0,0,12152
1369885132324968,0,0,176610,0,0,2587,0,0,127391,624,0,0,0,0,520538,55118,0,0,0,0,425285,0,0,0,0,0,101684,38345,30020,0,6698,0,0,0,12152
1369885133325622,0,0,176610,0,0,2587,0,0,127465,624,0,0,0,0,520914,55245,0,0,0,0,425285,0,0,0,0,0,101684,38345,30040,0,6698,0,0,0,12152
1369885134325313,0,0,176610,0,0,2587,0,0,127576,624,0,0,0,0,521290,55245,0,0,0,0,425285,0,0,0,0,0,101684,38345,30060,0,6698,0,0,0,12152
1369885135325826,0,0,176610,0,0,2587,0,0,127650,624,0,0,0,0,521572,55372,0,0,0,0,425285,0,0,0,0,0,101684,38345,30080,0,6698,0,0,0,12208
1369885136324927,0,0,176610,0,0,2587,0,0,127724,624,0,0,0,0,521948,55372,0,0,0,0,425285,0,0,0,0,0,101700,38345,30100,0,6698,0,0,0,12208
1369885137325623,0,0,176610,0,0,2587,0,0,127835,624,0,0,0,0,522324,55372,0,0,0,0,425285,0,0,0,0,0,101700,38345,30120,0,6698,0,0,0,12208
1369885138325818,0,0,176610,0,0,2587,0,0,127909,624,0,0,0,0,522700,55499,0,0,0,0,425285,0,0,0,0,0,101700,38345,30140,0,6698,0,0,0,12208
1369885139325355,0,0,176610,0,0,2587,0,0,127983,624,0,0,0,0,523076,55499,0,0,0,0,425285,0,0,0,0,0,101700,38345,30160,0,6698,0,0,0,12208
1369885140325630,0,0,176610,0,0,2587,0,0,128094,624,0,0,0,0,523358,55626,0,0,0,0,425285,0,0,0,0,0,101700,38345,30180,0,6698,0,0,0,12264
1369885141325655,0,0,176610,0,0,2587,0,0,128168,624,0,0,0,0,523734,55626,0,0,0,0,425285,0,0,0,0,0,101716,38345,30200,0,6698,0,0,0,12264
1369885142325643,0,0,176610,0,0,2587,0,0,128279,624,0,0,0,0,524110,55626,0,0,0,0,425285,0,0,0,0,0,101716,38345,30220,0,6698,0,0,0,12264
1369885143325249,0,0,176610,0,0,2587,0,0,128353,624,0,0,0,0,524486,55753,0,0,0,0,425285,0,0,0,0,0,101716,38345,30240,0,6698,0,0,0,12264
1369885144325205,0,0,176610,0,0,2587,0,0,128427,624,0,0,0,0,524862,55753,0,0,0,0,425285,0,0,0,0,0,101716,38345,30260,0,6698,0,0,0,12264
1369885145325780,0,0,176610,0,0,2587,0,0,128538,624,0,0,0,0,525144,55880,0,0,0,0,425285,0,0,0,0,0,101716,38345,30280,0,6698,0,0,0,12320
1369885146325802,0,0,176610,0,0,2587,0,0,128612,624,0,0,0,0,525520,55880,0,0,0,0,425285,0,0,0,0,0,101732,38345,30300,0,6698,0,0,0,12320
1369885147325567,0,0,176610,0,0,2587,0,0,128686,624,0,0,0,0,525896,55880,0,0,0,0,425285,0,0,0,0,0,101732,38345,30320,0,6698,0,0,0,12320
1369885148325263,0,0,176610,0,0,2587,0,0,128797,624,0,0,0,0,526272,56007,0,0,0,0,425285,0,0,0,0,0,101732,38345,30340,0,6698,0,0,0,12320
1369885149325914,0,0,176610,0,0,2587,0,0,128871,624,0,0,0,0,526648,56007,0,0,0,0,425285,0,0,0,0,0,101732,38345,30360,0,6698,0,0,0,12320
1369885150325364,0,0,176610,0,0,2587,0,0,128982,624,0,0,0,0,526930,56134,0,0,0,0,425285,0,0,0,0,0,101732,38345,30380,0,6698,0,0,0,12376
